DATE,ID,CPI1,CPI2,CPI3,CPI4,CPI5,CPI6,rec,f_t0,f_t1,f_t2,f_t3,f_t4,r_t0,r_t1,r_t2,r_t3,e_t0,e_t1,e_t2,e_t3,e_t4
1995-06-30,469,3.1,3.4,3.5,3.4,3.2,3.0,0,0.0085,0.017324375,0.0259716321875,0.0341794052450001,0.0419357507843376,,,,,-0.000109626849194,-0.0038556181000222,-0.0072036922449081,-0.0068002928581598,-0.0048414694860379
1995-06-30,471,3.1,3.2,3.5,3.7,3.7,3.4,0,0.008,0.01682,0.0262255849999999,0.03571817166125,0.0445217761203706,,,,,0.0003903731508059,-0.0033512431000222,-0.0074576450574079,-0.0083390592744097,-0.0074274948220709
1995-06-30,472,3.1,3.2,3.0,3.0,3.0,2.9,0,0.008,0.01556,0.0231767,0.0308505252500002,0.0383241915580627,,,,,0.0003903731508059,-0.0020912431000221,-0.004408760057408,-0.0034714128631598,-0.001229910259763
1995-06-30,475,3.1,3.3,3.5,3.7,3.7,3.5,0,0.00825,0.0170721875000001,0.026480105234375,0.035975046207793,0.0450398278621111,,,,,0.0001403731508059,-0.0036034306000223,-0.007712165291783,-0.0085959338209526,-0.0079455465638114
1995-06-30,481,3.1,3.5,3.5,3.7,3.9,3.9,0,0.00875,0.0175765625000001,0.026989145703125,0.0370022898737305,0.0471130621999993,,,,,-0.000359626849194,-0.0041078056000223,-0.008221205760533,-0.0096231774868902,-0.0100187809016996
1995-06-30,483,3.1,3.1,3.3,3.5,3.7,3.9,0,0.00775,0.0160639375,0.024954496953125,0.0344353260499414,0.0445210704789282,,,,,0.0006403731508059,-0.0025951806000221,-0.006186557010533,-0.0070562136631011,-0.0074267891806285
1995-06-30,484,3.1,3.0,2.9,2.8,2.8,2.7,0,0.0075,0.0148043749999999,0.0219080056249998,0.0290613616643746,0.0360075258556091,,,,,0.0008903731508059,-0.0013356181000221,-0.0031400656824078,-0.0016822492775343,0.0010867554426905
1995-06-30,485,3.1,3.5,2.5,2.0,2.5,3.0,0,0.00875,0.0150546875000001,0.0201299609375,0.0265057731933595,0.0342045664923098,,,,,-0.000359626849194,-0.0015859306000223,-0.0013620209949081,0.0008733391934807,0.0028897148059898
1995-06-30,486,3.1,4.0,3.8,3.5,3.8,3.8,0,0.01,0.019595,0.0285164562499999,0.0382873625843751,0.0481510925289268,,,,,-0.001609626849194,-0.0061262431000221,-0.009748516307408,-0.0109082501975348,-0.011056811230627
1995-06-30,488,3.1,3.3,3.8,4.0,4.0,3.5,0,0.00825,0.0178283750000001,0.02800665875,0.0382867253375001,0.0473717341842032,,,,,0.0001403731508059,-0.0043596181000222,-0.0092387188074081,-0.0109076129506597,-0.0102774528859035
1995-09-30,20,3.4,4.2,5.0,5.3,5.3,5.4,0,0.0105,0.0231312499999998,0.0366877390624997,0.0504238516050778,0.0646045736017464,,,,,-0.0054638712502737,-0.0128400303809941,-0.0178569967809145,-0.0219587760631467,-0.0302275208318756
1995-09-30,40,3.1,3.3,2.9,3.0,3.3,3.7,0,0.00825,0.0155598125,0.02317651109375,0.0316177173102736,0.0411601811953936,-0.0014999999999999,-0.0040352499999998,-0.0068694007968748,-0.0084711422212848,-0.0032138712502737,-0.0052685928809943,-0.0043457688121648,-0.0031526417683425,-0.0067831284255228
1995-09-30,65,3.4,3.0,3.1,2.8,3.6,3.3,0,0.0075,0.015308125,0.0224152818749998,0.0316170194118747,0.0401278598220229,-0.00125,-0.0022684374999999,-0.0040650755468751,-0.0030751808693751,-0.0024638712502737,-0.0050169053809943,-0.0035845395934146,-0.0031519438699436,-0.0057508070521521
1995-09-30,84,3.4,2.6,3.1,3.4,3.7,3.9,0,0.0065,0.0143003749999999,0.0229219281874999,0.0323839560232341,0.0424496995944605,-0.00225,-0.0045371250000001,-0.0073774936875001,-0.0095063343478596,-0.0014638712502737,-0.0040091553809942,-0.0040911859059147,-0.003918880481303,-0.0080726468245897
1995-09-30,94,3.4,2.6,3.1,3.4,3.4,3.3,0,0.0065,0.0143003749999999,0.0229219281874999,0.0316167645770937,0.0401276028848549,-0.0015,-0.001511625,-0.0007626148124999,-0.0002572547669061,-0.0014638712502737,-0.0040091553809942,-0.0040911859059147,-0.0031516890351626,-0.0057505501149841
1995-09-30,404,3.4,2.5,2.9,3.1,3.1,3.1,0,0.00625,0.0135453125,0.0214002886718749,0.0293161409090818,0.0372933410011271,-0.0022499999999999,-0.0035269374999997,-0.0040628073906248,-0.0058888545660116,-0.0012138712502737,-0.0032540928809943,-0.0025695463902897,-0.0008510653671507,-0.0029162882312563
1995-09-30,407,3.4,3.4,3.4,3.8,4.5,5.2,0,0.0085,0.01707225,0.0267344363750001,0.0382851987842189,0.0517829063684136,-0.00175,-0.003785375,-0.0050974080937498,-0.0054127118959215,-0.0034638712502737,-0.0067810303809943,-0.0079036940934149,-0.0098201232422878,-0.0174058535985428
1995-09-30,409,3.4,2.9,2.9,2.9,2.9,2.8,0,0.0072499999999999,0.0145525625,0.0219080685781249,0.0293169020753163,0.0365221203898433,2.0816681711721685e-17,2.220446049250313e-16,2.220446049250313e-16,-0.0012773850857223,-0.0022138712502737,-0.0042613428809943,-0.0030773262965397,-0.0008518265333852,-0.0021450676199725
1995-09-30,411,3.4,2.8,3.1,3.3,2.9,3.0,0,0.0069999999999999,0.0148042499999998,0.0231763850624999,0.0305944138542031,0.0383238719581098,-0.00125,-0.0010076250000001,-0.0012698908750001,-0.0028157669977499,-0.0019638712502737,-0.0045130303809941,-0.0043456427809147,-0.002129338312272,-0.003946819188239
1995-09-30,414,3.4,3.2,3.5,3.5,3.5,3.4,0,0.008,0.01682,0.025717175,0.0346922002812499,0.0434870839836405,-0.0009999999999998,-0.0015132499999996,-0.0020356575624995,-0.0023104077743121,-0.0029638712502737,-0.0065287803809943,-0.0068864327184148,-0.0062271247393188,-0.0091100312137697
1995-09-30,420,3.4,3.2,3.1,2.9,2.8,2.7,0,0.008,0.0158119999999999,0.0231766369999999,0.0303388734589997,0.0372936608548479,0.0010000000000001,0.0020147499999998,0.0030431541874997,0.0038295563789214,-0.0029638712502737,-0.0055207803809942,-0.0043458947184147,-0.0018737979170686,-0.0029166080849771
1995-09-30,421,3.4,2.7,3.2,3.0,2.8,3.0,0,0.00675,0.014804,0.0224150300000001,0.0295719352099999,0.0372937247240749,-0.0017499999999999,-0.0025203749999997,-0.0033022710937498,-0.0043511042924999,-0.0017138712502737,-0.0045127803809943,-0.0035842877184149,-0.0011068596680687,-0.0029166719542041
1995-09-30,423,3.3,2.7,3.4,3.5,3.5,3.5,0,0.00675,0.0153073749999999,0.02419131453125,0.0331529885333985,0.0421930771830658,-0.0022499999999998,-0.0027736249999998,-0.0030524144687498,-0.0033359340276009,-0.0017138712502737,-0.0050161553809942,-0.0053605722496647,-0.0046879129914674,-0.007816024413195
1995-09-30,426,3.4,3.3,3.2,3.2,3.4,3.4,0,0.00825,0.0163159999999999,0.0244465279999999,0.0331543234879998,0.0419361352376477,0.0005,-0.0002518125000001,-0.0017786787187501,-0.0028200226945784,-0.0032138712502737,-0.0060247803809942,-0.0056157857184147,-0.0046892479460687,-0.0075590824677769
1995-09-30,428,3.4,3.3,3.4,3.6,3.7,3.8,0,0.00825,0.0168201249999999,0.0259715061249998,0.0354617425566561,0.0452986291109445,-0.0007499999999998,-0.0015131249999997,-0.0025450763749998,-0.0035971349139687,-0.0032138712502737,-0.0065289053809942,-0.0071407638434146,-0.006996667014725,-0.0109215763410737
1995-09-30,431,3.4,2.4,2.8,2.6,2.7,2.7,0,0.006,0.0130419999999999,0.0196267729999999,0.02650925371775,0.0334381911803449,,,,,-0.0009638712502737,-0.0027507803809943,-0.0007960307184147,0.001955821824181,0.0009388615895258
1995-09-30,433,3.4,2.5,3.1,3.3,3.3,3.1,0,0.00625,0.0140484375,0.0224143371093752,0.0308492553905277,0.0388383371198042,-0.00325,-0.0035275624999999,-0.0022846948906245,-0.0010226698334721,-0.0012138712502737,-0.0037572178809943,-0.00358359482779,-0.0023841798485966,-0.0044612843499334
1995-09-30,439,3.4,2.7,3.5,3.9,3.4,3.1,0,0.00675,0.0155590625000001,0.025460763359375,0.0341771798479297,0.0421920529917512,,,,,-0.0017138712502737,-0.0052678428809944,-0.0066300210777898,-0.0057121043059986,-0.0078150002218804
1995-09-30,442,3.4,3.3,3.4,3.4,3.5,3.6,0,0.00825,0.0168201249999999,0.0254630960624999,0.0344358981530468,0.0437458212364241,-0.00125,-0.002774875,-0.0043278539375002,-0.0053955136094532,-0.0032138712502737,-0.0065289053809942,-0.0066323537809147,-0.0059708226111157,-0.0093687684665533
1995-09-30,446,3.4,3.2,3.2,3.2,3.1,3.1,0,0.008,0.016064,0.0241925120000001,0.0321300039680001,0.040129011498752,-0.00075,-0.0017647499999997,-0.0027966967499997,-0.0041021076607494,-0.0029638712502737,-0.0057727803809943,-0.0053617697184149,-0.003664928426069,-0.0057519587288812
1995-09-30,448,3.4,3.0,3.5,3.6,3.6,3.7,0,0.0075,0.016315625,0.0254624656249999,0.0346916278156248,0.0442625253729194,-0.0022499999999999,-0.0040367499999998,-0.0043281688437497,-0.0038522270461092,-0.0024638712502737,-0.0060244053809943,-0.0066317233434147,-0.0062265522736937,-0.0098854726030486
1995-09-30,451,3.4,3.1,2.9,3.0,3.0,3.1,0,0.00775,0.0150561874999999,0.02266910890625,0.0303391272230471,0.0383242554590257,-0.001,-0.0025203750000002,-0.0038112485156251,-0.0051229333262696,-0.0027138712502737,-0.0047649678809942,-0.0038383666246648,-0.0018740516811159,-0.0039472026891549
1995-09-30,452,3.4,3.5,3.0,3.7,3.5,3.5,0,0.00875,0.016315625,0.0257165445312499,0.0346915642958984,0.0437451154834875,0.0012499999999999,0.00050375,0.0015242215624997,0.002049654662656,-0.0037138712502737,-0.0060244053809943,-0.0068858022496647,-0.0062264887539673,-0.0093680627136167
1995-09-30,456,3.4,2.3,3.0,3.5,3.8,4.0,0,0.00575,0.0132931249999999,0.0221594398437499,0.0318699545222656,0.0421886540674882,-0.00375,-0.0057971250000001,-0.0066121675312502,-0.0071893689264845,-0.0007138712502737,-0.0030019053809942,-0.0033286975621646,-0.0034048789803344,-0.0078116012976174
1995-09-30,458,3.4,2.5,3.5,3.5,3.8,4.0,0,0.00625,0.0150546875000001,0.0239364160156252,0.0336638119677736,0.0440004500874513,-0.0025,-0.002521875,-0.0038159121093748,-0.0056507298486325,-0.0012138712502737,-0.0047634678809944,-0.00510567373404,-0.0051987364258425,-0.0096233973175805
1995-09-30,462,3.4,4.4,3.9,3.8,3.7,3.61,0,0.011,0.0208572499999997,0.0305553938749998,0.0400880312683435,0.0494748257505404,0.0002499999999999,-2.500000002569891e-07,-0.00025546675,-0.0002578298174376,-0.0059638712502737,-0.010566030380994,-0.0117246515934146,-0.0116229557264124,-0.0150977729806696
1995-09-30,463,3.4,2.7,3.7,3.5,3.3,3.6,0,0.00675,0.0160624375,0.024952983828125,0.0334088459447072,0.0427095255582095,-0.00125,-0.0012615625,-0.0015269321718749,-0.0025660092782926,-0.0017138712502737,-0.0057712178809943,-0.0061222415465398,-0.0049437704027761,-0.0083324727883387
1995-09-30,464,3.2,2.9,3.2,3.3,3.3,3.6,0,0.0072499999999999,0.0153079999999998,0.0236842909999999,0.03212968640075,0.0414188535783568,-0.00075,-0.0010080000000003,-0.0012703950000001,-0.0020495917732497,-0.0022138712502737,-0.0050167803809941,-0.0048535487184147,-0.0036646108588189,-0.007041800808486
1995-09-30,466,3.4,3.1,3.5,3.5,3.6,3.8,0,0.00775,0.0165678124999999,0.025462780859375,0.0346919458871093,0.0445215193730368,-0.0005,-0.0005043750000002,-0.001017324375,-0.0023095804259181,-0.0027138712502737,-0.0062765928809942,-0.0066320385777898,-0.0062268703451782,-0.010144466603166
1995-09-30,469,3.4,3.5,3.4,3.3,3.2,3.2,0,0.00875,0.017324375,0.0257173010937501,0.0339230395025,0.0421944238185201,-3.4694469519536136e-17,0.0,0.0002543310937499,0.0007690972274998,-0.0037138712502737,-0.0070331553809943,-0.0068865588121649,-0.0054579639605689,-0.0078173710486493
1995-09-30,471,3.4,2.8,3.1,3.0,3.0,2.9,0,0.0069999999999999,0.0148042499999998,0.0224152818749998,0.0300833964890623,0.037551501113608,-0.00175,-0.0032766875,-0.0050829042968751,-0.0061485242652736,-0.0019638712502737,-0.0045130303809941,-0.0035845395934146,-0.0016183209471312,-0.0031744483437372
1995-09-30,472,3.4,2.4,2.8,3.0,2.9,2.8,0,0.006,0.0130419999999999,0.020639815,0.02803945365875,0.0352357298343612,-0.0015,-0.0020142499999999,-0.0020293568750002,-0.002044069712344,-0.0009638712502737,-0.0027507803809943,-0.0018090727184147,0.000425621883181,-0.0008586770644904
1995-09-30,475,3.4,3.3,3.2,3.0,2.8,2.7,0,0.00825,0.0163159999999999,0.0239383699999999,0.0311059385899998,0.0380659036754824,-0.0005,-0.0017649374999999,-0.003559816171875,-0.0053828567108789,-0.0032138712502737,-0.0060247803809942,-0.0051076277184147,-0.0026408630480687,-0.0036888509056116
1995-09-30,481,3.4,3.0,3.2,3.2,3.4,3.4,0,0.0075,0.01556,0.02368448,0.0323857980799999,0.0411610773636799,-0.00125,-0.0025209374999999,-0.004322746640625,-0.005644499020371,-0.0024638712502737,-0.0052687803809943,-0.0048537377184147,-0.0039207225380688,-0.0067840245938091
1995-09-30,485,3.4,2.0,2.5,2.5,4.0,4.0,0,0.005,0.0112812499999999,0.0176017578125,0.0277777753906249,0.0380555531445312,-0.00125,-2.220446049250313e-16,0.0,0.002544004394531,3.612874972625402e-05,-0.0009900303809942,0.0012289844690851,0.0006873001513061,-0.0036785003746604
1995-09-30,486,3.4,2.2,3.0,3.4,3.3,3.4,0,0.0055,0.0130412500000001,0.0216521006250001,0.0300807304551564,0.0388364166640251,-0.004,-0.0052918749999999,-0.0063551890624999,-0.007692628484375,-0.0004638712502737,-0.0027500303809944,-0.0028213583434149,-0.0016156549132253,-0.0044593638941543
1995-09-30,488,3.4,2.6,3.7,3.5,3.2,2.8,0,0.0065,0.015810125,0.0246984635937499,0.0328960513024998,0.0401263236616171,-0.003,-0.003784875,-0.00509248640625,-0.00590556951,-0.0014638712502737,-0.0055189053809943,-0.0058677213121647,-0.0044309757605687,-0.0057492708917463
1995-12-31,20,2.0,2.2,2.7,3.3,3.4,3.4,0,0.0055,0.012287125,0.0206384937812502,0.0293139209783908,0.0380630893067071,-0.0069999999999999,-0.0136284999999998,-0.0188705132499995,-0.0242284576477809,-0.0002712418300653,0.0014383651960783,0.0026730530597083,-0.0001200211962557,-0.0008081873459226
1995-12-31,40,2.7,2.7,2.8,2.7,3.0,2.9,0,0.00675,0.0137972499999998,0.0206403814374998,0.028295184298281,0.0357503243844434,-0.0004999999999999,-0.0010071250000001,-0.0025361296562502,-0.0043457095230863,-0.0015212418300653,-7.17598039214895e-05,0.0026711654034587,0.000898715483854,0.0015045775763409
1995-12-31,65,2.0,2.0,2.5,2.5,2.5,2.5,0,0.005,0.0112812499999999,0.0176017578125,0.0239617687988282,0.0303615298538211,-0.0027499999999999,-0.0035229999999999,-0.0063357304374995,-0.0084232037292342,0.0002287581699346,0.0024442401960784,0.0057097890284585,0.0052321309833067,0.0068933721069632
1995-12-31,84,2.0,3.0,3.3,3.4,3.5,3.6,0,0.0075,0.0158118750000002,0.0244462759375001,0.0334101808519533,0.0427108724796208,-0.0002499999999999,-0.0005039999999998,-0.0012705209062497,-0.0023073547610228,-0.0022712418300653,-0.0020863848039218,-0.0011347290965415,-0.0042162810698183,-0.0054559705188363
1995-12-31,94,2.0,2.7,3.2,3.3,3.0,2.8,0,0.00675,0.014804,0.0231761330000002,0.0308499539975002,0.0380659036754826,-0.0009999999999999,-0.001511875,-0.0017784269374998,-0.0025604810594843,-0.0015212418300653,-0.0010785098039216,0.0001354138409583,-0.0016560542153651,-0.0008110017146982
1995-12-31,99,2.0,3.2,3.1,3.1,3.2,3.2,0,0.008,0.0158119999999999,0.0236845429999998,0.0318740193439999,0.040129011498752,,,,,-0.0027712418300653,-0.0020865098039215,-0.0003729961590412,-0.0026801195618648,-0.0028741095379676
1995-12-31,404,1.8,2.4,2.6,2.6,2.8,3.1,0,0.006,0.0125389999999998,0.0191205034999997,0.0262543470244995,0.0342078182139393,-0.0012499999999999,-0.0025171875,-0.003802369453125,-0.0045961781940118,-0.0007712418300653,0.0011864901960785,0.0041910433409588,0.0029395527576354,0.003047083746845
1995-12-31,405,2.0,3.1,3.2,3.5,3.8,3.6,0,0.00775,0.0158119999999999,0.024700355,0.0344350083725,0.0437449234478524,,,,,-0.0025212418300653,-0.0020865098039215,-0.0013888081590414,-0.0052411085903649,-0.006490021487068
1995-12-31,407,2.0,3.4,3.9,4.9,3.7,3.9,0,0.0085,0.0183328749999998,0.0308074527187498,0.0403424216563983,0.0504857602675481,4.8572257327350605e-17,0.0002521249999996,0.0012732942812496,-0.0025756808407892,-0.0032712418300653,-0.0046073848039214,-0.0074959058777912,-0.0111485218742632,-0.0132308583067637
1995-12-31,409,2.0,2.4,2.9,2.3,2.9,2.6,0,0.006,0.0132935,0.0191199376249999,0.0265085571727812,0.0331808627944043,-0.0012499999999999,-0.0012590624999999,-0.002788130953125,-0.0025528678853903,-0.0007712418300653,0.0004319901960783,0.0041916092159586,0.0026853426093538,0.00407403916638
1995-12-31,411,2.0,2.6,2.9,2.6,2.8,2.8,0,0.0065,0.0137971249999999,0.0203868063124998,0.0275295139566873,0.034722220554384,-0.0012499999999999,-0.0022668125,-0.0030435947343752,-0.0035766150980394,-0.0012712418300653,-7.163480392158306e-05,0.0029247405284587,0.0016643858254477,0.0025326814064003
1995-12-31,420,2.0,3.1,3.0,2.9,2.8,2.8,0,0.00775,0.015308125,0.02266910890625,0.0298277926685937,0.0370365872172737,7.63278329429795e-17,0.0002519375,0.0005075280937503,0.0007666211856096,-0.0025212418300653,-0.0015826348039216,0.0006424379347085,-0.0006338928864586,0.0002183147435106
1995-12-31,421,2.0,2.8,2.8,2.6,2.7,2.8,0,0.0069999999999999,0.0140489999999997,0.0206403184999997,0.0275296406498748,0.0347223481344238,-0.001,-0.0015110000000002,-0.0020286015000001,-0.0028092962501251,-0.0017712418300653,-0.0003235098039213,0.0026712283409588,0.0016642591322602,0.0025325538263605
1995-12-31,423,2.0,2.5,3.4,3.5,3.5,3.5,0,0.00625,0.014803125,0.0236826523437501,0.032639875551758,0.041675474462836,-0.0022499999999999,-0.00252125,-0.0025433109374999,-0.002565564908203,-0.0010212418300653,-0.0010776348039216,-0.0003711055027915,-0.003445975769623,-0.0044205725020516
1995-12-31,426,2.0,2.2,2.5,2.8,2.7,3.0,0,0.0055,0.0117843750000001,0.0188668656250001,0.0257442169679689,0.0334372985952287,-0.0025,-0.0042796249999996,-0.0058336783749994,-0.0076662816560306,-0.0002712418300653,0.0019411151960782,0.0044446812159584,0.0034496828141661,0.0038176033655556
1995-12-31,428,2.0,3.0,3.3,3.5,3.6,3.7,0,0.0075,0.0158118750000002,0.0247002289062503,0.0339225309664064,0.0434863143778456,-0.0009999999999999,-0.0017646249999996,-0.0022888537187495,-0.0028229479435311,-0.0022712418300653,-0.0020863848039218,-0.0013886820652917,-0.0047286311842713,-0.0062314124170612
1995-12-31,431,2.0,2.7,2.6,2.5,2.6,2.5,0,0.00675,0.013293875,0.0196269617187501,0.0262545369699218,0.032668627825984,-0.0002499999999998,-0.0002516249999999,-0.0007599704062499,-0.0010200069469219,-0.0015212418300653,0.0004316151960783,0.0036845851222084,0.0029393628122131,0.0045862741348003
1995-12-31,433,2.0,2.3,2.5,2.8,2.9,3.0,0,0.00575,0.0120359375,0.0191201890624999,0.0265088104332029,0.0342076265114521,-0.0019999999999999,-0.0040280000000001,-0.0053262759218752,-0.0058771146548011,-0.0005212418300653,0.0016895526960782,0.0041913577784586,0.002685089348932,0.0030472754493322
1995-12-31,439,2.0,2.5,3.5,3.0,2.6,2.6,0,0.00625,0.0150546875000001,0.0226675976562502,0.0293149370410157,0.0360054841317822,-0.0025,-0.0035306249999997,-0.0045756899999997,-0.0058894860945701,-0.0010212418300653,-0.0013291973039217,0.0006439491847083,-0.0001210372588806,0.0012494178290021
1995-12-31,442,2.0,2.7,3.1,3.1,3.1,3.2,0,0.00675,0.0145523124999999,0.0224150929218749,0.0303388098920194,0.0385815203711557,-0.0017499999999999,-0.0025199374999997,-0.0035565392656249,-0.0048665669851677,-0.0015212418300653,-0.0008268223039216,0.0008964539190836,-0.0011449101098843,-0.0013266184103712
1995-12-31,446,2.0,2.9,2.7,2.7,3.0,3.1,0,0.0072499999999999,0.0140489374999999,0.0208937678281249,0.0285504710868358,0.0365217372377586,-0.00075,-0.0020150625000001,-0.0030447281718752,-0.003323548257164,-0.0020212418300653,-0.0003234473039215,0.0024177790128336,0.0006434286952992,0.0007331647230257
1995-12-31,448,2.0,2.7,3.6,3.4,3.8,3.5,0,0.00675,0.0158107499999999,0.0244451413749999,0.0341773702180625,0.0432264222074705,-0.002,-0.0020179999999998,-0.0025440673749999,-0.0023114887128747,-0.0015212418300653,-0.0020852598039216,-0.0011335945340413,-0.0049834704359275,-0.0059715202466861
1995-12-31,451,2.0,2.0,2.9,2.8,3.2,3.3,0,0.005,0.0122862499999998,0.0193722537499996,0.0275272317799997,0.0360043314421847,-0.0022499999999999,-0.0025181250000003,-0.0030431540625006,-0.0028118954430473,0.0002287581699346,0.0014392401960785,0.0039392930909589,0.0016666680021353,0.0012505705185996
1995-12-31,452,2.0,2.2,2.6,2.7,3.4,3.5,0,0.0055,0.0120357499999999,0.0188669913124999,0.0275273607386561,0.0365182251451194,-0.002,-0.0047836249999999,-0.00684955321875,-0.0071642035572423,-0.0002712418300653,0.0016897401960784,0.0044445555284586,0.0016665390434789,0.0007366768156649
1995-12-31,456,2.0,2.5,2.7,3.0,3.2,3.5,0,0.00625,0.0130421875000001,0.0206400039062502,0.0288051239375002,0.0378071687719534,-0.00125,-0.0032734374999998,-0.0053306195312499,-0.0074252057343748,-0.0010212418300653,0.0006833026960781,0.0026715429347083,0.0003887758446348,-0.000552266811169
1995-12-31,462,2.0,3.0,2.6,3.0,3.5,3.7,0,0.0075,0.0140487499999999,0.021654115625,0.0305935891367188,0.0401265798362333,-0.0022499999999999,-0.005293875,-0.0071174286562498,-0.0074626183316695,-0.0022712418300653,-0.0003232598039215,0.0016574312159585,-0.0013996893545837,-0.0028716778754489
1995-12-31,463,2.0,2.6,3.4,2.9,3.3,3.4,0,0.0065,0.0150552499999998,0.0224144005624997,0.0308493193671404,0.039611538581761,-0.0027499999999999,-0.0030256875,-0.0040657046718755,-0.004869106814344,-0.0012712418300653,-0.0013297598039214,0.0008971462784588,-0.0016554195850053,-0.0023566366209766
1995-12-31,464,2.0,2.7,3.3,3.4,3.2,3.3,0,0.00675,0.0150556875,0.02368366084375,0.0318731301304999,0.0403860834540767,-0.00125,-0.0012603124999999,-0.0010169461562501,-0.0020497823325,-0.0015212418300653,-0.0013301973039216,-0.0003721140027914,-0.0026792303483649,-0.0031311814932923
1995-12-31,465,2.0,1.7,2.0,2.25,2.5,2.5,0,0.00425,0.00927125,0.0149484007812501,0.0212918282861329,0.0276749022129214,,,,,0.0009787581699346,0.0044542401960783,0.0083631460597084,0.007902071496002,0.0095799997478629
1995-12-31,469,2.0,2.5,2.2,2.0,2.4,2.5,0,0.00625,0.0117843750000001,0.016843296875,0.0229443566562501,0.0293377588853518,-0.0022499999999999,-0.00503575,-0.0081113891249999,-0.0102099668317499,-0.0010212418300653,0.0019411151960782,0.0064682499659585,0.0062495431258848,0.0079171430754325
1995-12-31,471,2.0,2.2,2.5,2.4,2.2,2.2,0,0.0055,0.0117843750000001,0.0178550812500002,0.0234532841968753,0.0290822772599581,-0.0022499999999999,-0.0035237499999998,-0.0050678546874995,-0.0068858430261715,-0.0002712418300653,0.0019411151960782,0.0054564655909583,0.0057406155852597,0.0081726247008262
1995-12-31,472,2.0,2.5,2.8,2.7,2.6,2.6,0,0.00625,0.0132937499999998,0.0201334828124999,0.026764350450781,0.033438318728711,-0.0007499999999998,-0.00125875,-0.0017745228125001,-0.002297011213594,-0.0010212418300653,0.0004317401960785,0.0031780640284586,0.0024295493313539,0.0038165832320733
1995-12-31,475,2.0,2.6,3.0,3.0,3.0,3.0,0,0.0065,0.0140487499999999,0.021654115625,0.0293165214921875,0.037036395403379,-0.0015,-0.0015112499999998,-0.0010148043749997,-0.0002554137178123,-0.0012712418300653,-0.0003232598039215,0.0016574312159585,-0.0001226217100525,0.0002185065574054
1995-12-31,481,2.0,2.7,3.1,3.2,3.0,3.0,0,0.00675,0.0145523124999999,0.0226687309999999,0.0303387464825,0.0380662870811188,-0.00125,-0.0015116874999998,-0.0020318129999998,-0.0030717521414997,-0.0015212418300653,-0.0008268223039216,0.0006428158409585,-0.0011448467003649,-0.0008113851203344
1995-12-31,484,2.0,2.3,3.1,2.9,2.8,3.3,0,0.00575,0.0135445624999999,0.0208927605781248,0.0280390099021716,0.0365203317338647,,,,,-0.0005212418300653,0.0001809276960784,0.0024187862628337,0.0011548898799633,0.0007345702269196
1995-12-31,485,2.0,3.0,3.0,3.0,3.0,3.0,0,0.0075,0.0150562500000002,0.0226691718750002,0.0303391906640628,0.0380667345940433,0.0012499999999999,0.0025171875,4.718750000298755e-06,-0.0025519069921873,-0.0022712418300653,-0.0013307598039218,0.0006423749659583,-0.0011452908819278,-0.0008118326332589
1995-12-31,486,2.0,2.1,2.9,3.2,3.4,3.4,0,0.00525,0.0125380625,0.0206383670000001,0.0293137931194999,0.0380629603610156,-0.00225,-0.0035256875,-0.0038079089375,-0.0038402761634688,-2.124183006537838e-05,0.0011874276960783,0.0026731798409584,-0.0001198933373649,-0.0008080584002312
1995-12-31,488,2.0,3.0,3.5,3.2,2.8,3.0,0,0.0075,0.016315625,0.0244461500000001,0.0316172730499999,0.0393544025978749,-0.0017499999999999,-0.0017653124999998,-0.0017794349999997,-0.0017918910449998,-0.0022712418300653,-0.0025901348039216,-0.0011346031590415,-0.0024233732678649,-0.0020995006370905
1996-03-31,20,1.8,1.9,1.9,2.0,2.1,2.0,0,0.00475,0.0095225625000001,0.0145701753125,0.0198966687328907,0.0249961520765551,-0.002,-0.0055331250000001,-0.00911348553125,-0.0124883032280311,0.0037025357607283,0.0084661674523189,0.009270310166477,0.0119628891344696,0.0133653563759807
1996-03-31,40,2.4,2.6,2.7,2.8,3.2,3.0,0,0.0065,0.013293875,0.0203869321249998,0.0285500275819998,0.0362641527888649,-0.0004999999999998,-0.0005033749999998,-0.0010137972499999,-0.0002558570809685,0.0019525357607283,0.0046948549523191,0.0034535533539772,0.0033095302853605,0.0020973556636709
1996-03-31,94,2.1,2.8,2.8,2.6,2.7,2.7,0,0.0069999999999999,0.0140489999999997,0.0206403184999997,0.0275296406498748,0.0344654657242615,-0.001,-0.0022670000000004,-0.0032980515000005,-0.0035762979401252,0.0014525357607283,0.0039397299523193,0.0032001669789774,0.0043299172174855,0.0038960427282743
1996-03-31,404,1.8,4.1,2.6,2.5,2.9,3.1,0,0.0102499999999999,0.0168166250000001,0.0231717289062503,0.0305897239408206,0.0385767943013619,0.00375,0.0037743750000003,0.0030381831562507,0.0025501432112586,-0.0017974642392716,0.001172104952319,0.0006687565727268,0.0012698339265397,-0.000215285848826
1996-03-31,407,1.8,3.9,2.1,4.0,3.6,1.4,0,0.00975,0.0150511874999998,0.0252016993749999,0.0344285146693748,0.0380490144707177,7.45931094670027e-17,-0.0070682500000001,-0.0063723429218749,-0.0072033745398945,-0.0012974642392716,0.0029375424523192,-0.0013612138960228,-0.0025689568020144,0.0003124939818182
