DATE,CPI1,CPI2,CPI3,CPI4,CPI5,CPI6,f_t0,f_t1,f_t2,f_t3,f_t4,r_t0,r_t1,r_t2,r_t3,e_t0,e_t1,e_t2,e_t3,e_t4
1998-09-30,2.0,2.0725000000000002,2.3649999999999998,2.4642857142857144,2.5382142857142855,2.612142857142857,0.005181250000000001,0.011124384140624999,0.017353632578634315,0.02380928638822022,0.030495126674509043,-0.0006517499999999761,-0.0007164563683750291,-0.0006381883998196614,-0.0005826491687253021,-0.0006758230083966114,-0.001908738021435985,-0.005066104419715778,-0.0027156963820766933,-0.002848188316942224
1998-12-31,1.7933333333333334,1.9556666666666667,2.146333333333333,2.3026666666666666,2.3569999999999998,2.4106666666666663,0.004889166666666667,0.010281234453472177,0.016097086759809365,0.02208443884354172,0.02824420106163883,-0.0010233333333333205,-0.0018284050554566722,-0.002434930613395947,-0.003098956364545602,-0.0002000739041792543,-0.0025340377154499105,0.0004166747080804889,0.000953277772156369,0.002132965095343886
1999-03-31,1.9,1.9173333333333333,2.059,2.1443333333333334,2.256333333333333,2.3176666666666668,0.0047933333333333335,0.009965507016666875,0.015379763772198629,0.02110735178967693,0.027023817970505126,-0.0005724999999999585,-0.0011878822972219982,-0.001731846888222588,-0.0021340515109911085,-0.001749502164502332,0.0018039735028134718,0.0028832232407882685,0.004460830028504725,0.00848754566585841
1999-06-30,1.5,2.7740625,2.1659375,2.1965625,2.1790625,2.2284375,0.0069351562499999995,0.012387552787475498,0.0179469841222748,0.023492409372497303,0.02919438153752485,0.001787656249999917,0.0018516245645587848,0.0017107911509073315,0.0013679745263548426,0.001764014294203883,0.002785419091949848,0.004509014259274968,0.008876597303610456,0.012278408266238161
1999-09-30,3.5,2.3508823529411766,2.448235294117647,2.3420588235294115,2.415,2.436470588235294,0.0058772058823529415,0.012033766074826868,0.01795937260368996,0.02410530231578467,0.030343308436655114,0.00046236213235304347,0.0010977809680154937,0.0015161557592613395,0.001999385018764288,0.0005407644345342367,0.0016044208485586076,0.005506331367429285,0.008385672413457224,0.010771813905904093
1999-12-31,2.6,2.613157894736842,2.444736842105263,2.4381578947368423,2.4157894736842103,2.494736842105263,0.006532894736842106,0.012684664863227058,0.018857377639515116,0.025010739959732575,0.03140357010106043,0.0004123065015479502,0.0006730926249052249,0.0007357855338046004,0.0006875895679900879,0.0006412782404397396,0.004254354666466176,0.007049358111780313,0.009465146847760453,0.010047207101012257
2000-03-31,2.9,2.498214285714286,2.5035714285714286,2.435714285714286,2.432142857142857,2.3964285714285714,0.006245535714285715,0.012543554647640232,0.01870922165004818,0.024903337542402593,0.031043606645000388,0.00013369360902266026,0.0002990637153341691,0.0003513067527696201,0.00019408512326468674,0.0034497551444400655,0.00605557475481322,0.008398020138634,0.009129112002512318,0.014069175309886939
2000-06-30,4.0,3.429642857142857,2.5539285714285715,2.6221428571428573,2.7407142857142857,2.7764285714285712,0.008574107142857142,0.015013672714444981,0.021667449843971287,0.02866769628156307,0.03580775223771737,0.0023151785714286294,0.0026273460243939617,0.00312545272109932,0.004023541300928191,0.000244235008818287,0.0022310852710538676,0.0024360187039418335,0.0064097091662129735,0.007108179567103301
2000-09-30,3.6000000000000005,2.826923076923077,2.7,2.7,2.569230769230769,2.5999999999999996,0.007067307692307693,0.01386501201923096,0.020708600850360748,0.02726469070966875,0.03394191119928158,0.000682486263736363,0.0008829786630448755,0.0007858316691964351,0.0002625647359917327,0.0012854506604505897,0.0012865031322844,0.005320925179165492,0.006534843089865072,0.0016058743485041216
2000-12-31,3.1,3.06875,2.815625,2.6375,2.58125,2.578125,0.007671875,0.014764940307617325,0.021456046632770676,0.028047630183697825,0.03467371842511602,0.0009218749999999661,0.0012193778076172723,0.001400403019789831,0.001361624887232793,-0.0009294361635521272,0.0027654006671469222,0.00377993872650495,-0.0010778748379070002,-0.008859809737002067
